Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,pH,growth_phase,OD,additional_notes,Host,ScientificNameCurated,Biosample,R1,R2
ERX653214,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708910,ERP005455,PRJEB6002,266399,ERS476162,SAMEA2586313,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216861,,,,3301412,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653215,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708911,ERP005455,PRJEB6002,266399,ERS476163,SAMEA2586314,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216862,,,,3301413,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653216,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708912,ERP005455,PRJEB6002,266399,ERS476164,SAMEA2586315,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216863,,,,3301414,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653217,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708913,ERP005455,PRJEB6002,266399,ERS476165,SAMEA2586316,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216864,,,,3301415,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653218,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708914,ERP005455,PRJEB6002,266399,ERS476166,SAMEA2586317,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216865,,,,3301416,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653219,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708915,ERP005455,PRJEB6002,266399,ERS476167,SAMEA2586318,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216866,,,,3301417,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653220,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708916,ERP005455,PRJEB6002,266399,ERS476168,SAMEA2586319,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216867,,,,3301418,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653221,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708917,ERP005455,PRJEB6002,266399,ERS476169,SAMEA2586320,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216868,,,,3301419,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653222,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708918,ERP005455,PRJEB6002,266399,ERS476170,SAMEA2586321,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216869,,,,3301420,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653223,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708919,ERP005455,PRJEB6002,266399,ERS476171,SAMEA2586322,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216870,,,,3301421,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653224,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708920,ERP005455,PRJEB6002,266399,ERS476172,SAMEA2586323,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216871,,,,3301422,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653225,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708921,ERP005455,PRJEB6002,266399,ERS476173,SAMEA2586324,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216872,,,,3301423,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653226,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708922,ERP005455,PRJEB6002,266399,ERS476174,SAMEA2586325,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216873,,,,3301424,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653227,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708923,ERP005455,PRJEB6002,266399,ERS476175,SAMEA2586326,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216874,,,,3301425,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653228,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708924,ERP005455,PRJEB6002,266399,ERS476176,SAMEA2586327,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216875,,,,3301426,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX653229,1/29/15 0:34,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR708925,ERP005455,PRJEB6002,266399,ERS476177,SAMEA2586328,ERA396044,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1216876,,,,3301427,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX662683,1/29/15 0:56,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,SINGLE,PACBIO_SMRT,PacBio RS,ERR718761,ERP005455,PRJEB6002,266399,ERS465082,SAMEA2554547,ERA398060,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,0,0,1223453,,,,3162412,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675254,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731308,ERP005455,PRJEB6002,266399,ERS515412,SAMEA2674897,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225114,,,,3307521,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675255,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731309,ERP005455,PRJEB6002,266399,ERS515413,SAMEA2674898,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225115,,,,3307522,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675256,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731310,ERP005455,PRJEB6002,266399,ERS515414,SAMEA2674899,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225116,,,,3307523,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675257,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731311,ERP005455,PRJEB6002,266399,ERS515415,SAMEA2674900,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225117,,,,3307524,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675258,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731312,ERP005455,PRJEB6002,266399,ERS515416,SAMEA2674901,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225118,,,,3307525,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675259,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731313,ERP005455,PRJEB6002,266399,ERS515417,SAMEA2674902,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225119,,,,3307526,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675260,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731314,ERP005455,PRJEB6002,266399,ERS515418,SAMEA2674903,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225120,,,,3307527,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675261,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731315,ERP005455,PRJEB6002,266399,ERS515419,SAMEA2674904,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225121,,,,3307528,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675262,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731316,ERP005455,PRJEB6002,266399,ERS515420,SAMEA2674905,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225122,,,,3307529,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675263,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731317,ERP005455,PRJEB6002,266399,ERS515421,SAMEA2674906,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225123,,,,3307530,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675264,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731318,ERP005455,PRJEB6002,266399,ERS515422,SAMEA2674907,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225124,,,,3307531,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675265,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731319,ERP005455,PRJEB6002,266399,ERS515423,SAMEA2674908,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225125,,,,3307532,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675266,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731320,ERP005455,PRJEB6002,266399,ERS515424,SAMEA2674909,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225126,,,,3307533,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675267,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731321,ERP005455,PRJEB6002,266399,ERS515425,SAMEA2674910,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225127,,,,3307534,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675268,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731322,ERP005455,PRJEB6002,266399,ERS515426,SAMEA2674911,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225128,,,,3307535,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675269,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731323,ERP005455,PRJEB6002,266399,ERS515427,SAMEA2674912,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225129,,,,3307536,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675270,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731324,ERP005455,PRJEB6002,266399,ERS515428,SAMEA2674913,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225130,,,,3307537,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675271,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731325,ERP005455,PRJEB6002,266399,ERS515429,SAMEA2674914,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225131,,,,3307538,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675272,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731326,ERP005455,PRJEB6002,266399,ERS515394,SAMEA2674879,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225132,,,,3307503,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675273,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731327,ERP005455,PRJEB6002,266399,ERS515395,SAMEA2674880,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225133,,,,3307504,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675274,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731328,ERP005455,PRJEB6002,266399,ERS515396,SAMEA2674881,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225134,,,,3307505,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675275,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731329,ERP005455,PRJEB6002,266399,ERS515397,SAMEA2674882,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225135,,,,3307506,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675276,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731330,ERP005455,PRJEB6002,266399,ERS515398,SAMEA2674883,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225136,,,,3307507,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675277,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731331,ERP005455,PRJEB6002,266399,ERS515399,SAMEA2674884,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225137,,,,3307508,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675278,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731332,ERP005455,PRJEB6002,266399,ERS515400,SAMEA2674885,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225138,,,,3307509,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675279,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731333,ERP005455,PRJEB6002,266399,ERS515401,SAMEA2674886,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225139,,,,3307510,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675280,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731334,ERP005455,PRJEB6002,266399,ERS515402,SAMEA2674887,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225140,,,,3307511,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675281,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731335,ERP005455,PRJEB6002,266399,ERS515403,SAMEA2674888,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225141,,,,3307512,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675282,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731336,ERP005455,PRJEB6002,266399,ERS515404,SAMEA2674889,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225142,,,,3307513,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675283,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731337,ERP005455,PRJEB6002,266399,ERS515405,SAMEA2674890,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225143,,,,3307514,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675284,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731338,ERP005455,PRJEB6002,266399,ERS515406,SAMEA2674891,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225144,,,,3307515,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675285,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731339,ERP005455,PRJEB6002,266399,ERS515407,SAMEA2674892,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225145,,,,3307516,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675286,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731340,ERP005455,PRJEB6002,266399,ERS515408,SAMEA2674893,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225146,,,,3307517,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675287,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731341,ERP005455,PRJEB6002,266399,ERS515409,SAMEA2674894,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225147,,,,3307518,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675288,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731342,ERP005455,PRJEB6002,266399,ERS515410,SAMEA2674895,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225148,,,,3307519,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX675289,1/29/15 1:02,90371,Salmonella enterica subsp. enterica serovar Typhimurium,28901,1236,90371,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR731343,ERP005455,PRJEB6002,266399,ERS515411,SAMEA2674896,ERA401029,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,350,0,1225149,,,,3307520,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,,,
ERX681893,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738202,ERP006542,PRJEB6895,273247,ERS516041,SAMEA2676017,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227275,,,,3307703,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681894,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738203,ERP006542,PRJEB6895,273247,ERS516042,SAMEA2676018,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227276,,,,3307704,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681895,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738204,ERP006542,PRJEB6895,273247,ERS516043,SAMEA2676019,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227277,,,,3307705,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681896,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738205,ERP006542,PRJEB6895,273247,ERS516044,SAMEA2676020,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227278,,,,3307706,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681897,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738206,ERP006542,PRJEB6895,273247,ERS516045,SAMEA2676021,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227279,,,,3307707,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681898,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738207,ERP006542,PRJEB6895,273247,ERS516046,SAMEA2676022,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227280,,,,3307708,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681899,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738208,ERP006542,PRJEB6895,273247,ERS516047,SAMEA2676023,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227281,,,,3307709,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
ERX681900,1/29/15 1:10,90370,Salmonella enterica subsp. enterica serovar Typhi,28901,1236,90370,Salmonella enterica,PAIRED,ILLUMINA,Illumina HiSeq 2000,ERR738209,ERP006542,PRJEB6895,273247,ERS516048,SAMEA2676024,ERA402065,RNA-Seq,cDNA,TRANSCRIPTOMIC,,SC,250,0,1227282,,,,3307710,,,,,,,,,,,,,,,,,,Salmonella enterica subsp. enterica serovar Typhi,,,
