Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX8044132	2020-07-08 02:49:32	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151485	SRP161626	PRJNA490563	490563	SRS6415750	SAMN14521507	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486027	GSE119888	GSM4450545	32807892	14521507	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B3	M1A1	WT	LB			Aerobic		37C		Late-stationary	2		Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B3		
SRX8044133	2020-07-08 15:50:29	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151486	SRP161626	PRJNA490563	490563	SRS6415749	SAMN14521506	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486028	GSE119888	GSM4450546	32807892	14521506	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B5	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B5		
SRX8044134	2020-07-08 14:56:28	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151487	SRP161626	PRJNA490563	490563	SRS6415751	SAMN14521505	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486029	GSE119888	GSM4450547	32807892	14521505	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B6	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B6		
SRX8044135	2020-07-08 03:56:42	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151488	SRP161626	PRJNA490563	490563	SRS6415752	SAMN14521504	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486030	GSE119888	GSM4450548	32807892	14521504	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B7	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B7		
SRX8044136	2020-07-10 03:12:45	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151489	SRP161626	PRJNA490563	490563	SRS6415753	SAMN14521503	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486031	GSE119888	GSM4450549	32807892	14521503	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B8	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B8		
SRX8044137	2020-07-08 12:57:34	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151490	SRP161626	PRJNA490563	490563	SRS6415756	SAMN14521502	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486032	GSE119888	GSM4450550	32807892	14521502	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B9	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B9		
SRX8044138	2020-07-08 11:48:15	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151491	SRP161626	PRJNA490563	490563	SRS6415754	SAMN14521501	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486033	GSE119888	GSM4450551	32807892	14521501	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B10	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B10		
SRX8044139	2020-07-08 03:29:34	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151492	SRP161626	PRJNA490563	490563	SRS6415757	SAMN14521500	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486034	GSE119888	GSM4450552	32807892	14521500	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B11	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B11		
SRX8044140	2020-07-08 06:15:09	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151493	SRP161626	PRJNA490563	490563	SRS6415755	SAMN14521499	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486035	GSE119888	GSM4450553	32807892	14521499	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2B12	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2B12		
SRX8044141	2020-07-08 15:21:48	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151494	SRP161626	PRJNA490563	490563	SRS6415758	SAMN14521498	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486036	GSE119888	GSM4450554	32807892	14521498	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C3	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C3		
SRX8044142	2020-07-08 14:09:59	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151495	SRP161626	PRJNA490563	490563	SRS6415759	SAMN14521497	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486037	GSE119888	GSM4450555	32807892	14521497	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C4	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C4		
SRX8044143	2020-07-08 14:13:57	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151496	SRP161626	PRJNA490563	490563	SRS6415761	SAMN14521496	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486038	GSE119888	GSM4450556	32807892	14521496	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C6	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C6		
SRX8044144	2020-07-08 15:33:48	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151497	SRP161626	PRJNA490563	490563	SRS6415760	SAMN14521531	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486039	GSE119888	GSM4450557	32807892	14521531	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C7	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C7		
SRX8044145	2020-07-08 15:00:13	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151498	SRP161626	PRJNA490563	490563	SRS6415762	SAMN14521530	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486040	GSE119888	GSM4450558	32807892	14521530	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C8	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C8		
SRX8044146	2020-07-08 12:06:14	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151499	SRP161626	PRJNA490563	490563	SRS6415763	SAMN14521529	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486041	GSE119888	GSM4450559	32807892	14521529	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C9	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C9		
SRX8044147	2020-07-08 12:57:34	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151500	SRP161626	PRJNA490563	490563	SRS6415764	SAMN14521528	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486042	GSE119888	GSM4450560	32807892	14521528	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C10	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C10		
SRX8044148	2020-07-08 03:49:36	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151501	SRP161626	PRJNA490563	490563	SRS6415765	SAMN14521527	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486043	GSE119888	GSM4450561	32807892	14521527	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2C11	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2C11		
SRX8044149	2020-07-08 03:22:30	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151502	SRP161626	PRJNA490563	490563	SRS6415768	SAMN14521526	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486044	GSE119888	GSM4450562	32807892	14521526	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D3	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D3		
SRX8044150	2020-07-08 19:41:32	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151503	SRP161626	PRJNA490563	490563	SRS6415767	SAMN14521525	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486045	GSE119888	GSM4450563	32807892	14521525	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D4	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D4		
SRX8044151	2020-07-08 03:57:14	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151504	SRP161626	PRJNA490563	490563	SRS6415766	SAMN14521524	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486046	GSE119888	GSM4450564	32807892	14521524	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D6	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D6		
SRX8044152	2020-07-08 14:16:05	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151505	SRP161626	PRJNA490563	490563	SRS6415769	SAMN14521523	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486047	GSE119888	GSM4450565	32807892	14521523	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D7	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D7		
SRX8044153	2020-07-08 03:06:30	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151506	SRP161626	PRJNA490563	490563	SRS6415771	SAMN14521522	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486048	GSE119888	GSM4450566	32807892	14521522	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D8	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D8		
SRX8044154	2020-07-08 15:33:48	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151507	SRP161626	PRJNA490563	490563	SRS6415770	SAMN14521470	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486049	GSE119888	GSM4450567	32807892	14521470	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D9	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D9		
SRX8044155	2020-07-08 15:28:45	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151508	SRP161626	PRJNA490563	490563	SRS6415772	SAMN14521469	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486050	GSE119888	GSM4450568	32807892	14521469	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D10	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D10		
SRX8044156	2020-07-08 04:28:31	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151509	SRP161626	PRJNA490563	490563	SRS6415774	SAMN14521468	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486051	GSE119888	GSM4450569	32807892	14521468	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2D11	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2D11		
SRX8044157	2020-07-08 03:56:42	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151510	SRP161626	PRJNA490563	490563	SRS6415773	SAMN14521467	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486052	GSE119888	GSM4450570	32807892	14521467	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E3	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E3		
SRX8044158	2020-07-08 04:49:29	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151511	SRP161626	PRJNA490563	490563	SRS6415775	SAMN14521466	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486053	GSE119888	GSM4450571	32807892	14521466	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E4	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E4		
SRX8044159	2020-07-08 21:21:03	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151512	SRP161626	PRJNA490563	490563	SRS6415777	SAMN14521465	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486054	GSE119888	GSM4450572	32807892	14521465	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E5	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E5		
SRX8044160	2020-07-08 13:44:40	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151513	SRP161626	PRJNA490563	490563	SRS6415776	SAMN14521464	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486055	GSE119888	GSM4450573	32807892	14521464	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E6	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	Anerobic shock: 5 ml of MEP-bacteria cultures were filled in a test-tube, covered with 2 ml of mineral oil and subsequently incubated at 37°C for 30 min without agitation.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E6		
SRX8044161	2020-07-08 15:55:13	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151514	SRP161626	PRJNA490563	490563	SRS6415778	SAMN14521463	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486056	GSE119888	GSM4450574	32807892	14521463	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E7	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E7		
SRX8044162	2020-07-08 13:36:33	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151515	SRP161626	PRJNA490563	490563	SRS6415779	SAMN14521462	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486057	GSE119888	GSM4450575	32807892	14521462	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E8	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E8		
SRX8044163	2020-07-08 22:40:15	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151516	SRP161626	PRJNA490563	490563	SRS6415780	SAMN14521461	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486058	GSE119888	GSM4450576	32807892	14521461	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E9	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E9		
SRX8044164	2020-07-08 19:41:32	216597	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	28901	1236	216597	Salmonella enterica	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR12151517	SRP161626	PRJNA490563	490563	SRS6415781	SAMN14521460	SRA772882	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10486059	GSE119888	GSM4450577	32807892	14521460	SL1344	WT	NC_016810.1;NC_017718.1;NC_017719.1;NC_017720.1	scRNA	M2E10	M1A1	WT	LB			Aerobic		37C		mid-log	0.3	NaCl shock: NaCl was added to MEP-bacteria cultures to a final concentration of 0.3 M, followed by 10 minutes continued incubation at 37°C shaking.	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		WT		1	1	M2E10		
