Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	reference_condition	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	additional_notes	ScientificName_curated	Host	Knockout	Other_available_omics	Biological_replicate	Technical_replicate	SampleID	R1	R2
SRX5512605	3/13/19 10:18	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR8718791	SRP188297	PRJNA526830	526830	SRS4480321	SAMN11115756	SRA859355	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	7441765				11115756	ATCC 14028 STM14_0038 mutant	STM14_0038	NC_016856.1;NC_016855.1	STM14_0038_mutant	STM14_0038	WT	STM14_0038											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	Human			1	1	STM14_0038		
SRX5512606	3/13/19 10:18	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR8718790	SRP188297	PRJNA526830	526830	SRS4480320	SAMN11115755	SRA859355	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	7441766				11115755	ATCC 14028	WT	NC_016856.1;NC_016855.1	STM14_0038_mutant	WT	WT	WT											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	Human			1	1	WT		
SRX5521919	3/14/19 17:19	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR8728865	SRP188427	PRJNA527094	527094	SRS4489157	SAMN11127119	SRA860032	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NAIKAI UNIVERSITY	0	0	7452292				11127119	ATCC 14028 lon mutant	WT	NC_016856.1;NC_016855.1	soxS	WT	WT	WT	N-minimal										Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	Human			1	1	WT		
SRX5521920	3/14/19 17:16	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR8728864	SRP188427	PRJNA527094	527094	SRS4489158	SAMN11127118	SRA860032	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NAIKAI UNIVERSITY	0	0	7452293				11127118	ATCC 14028 lon mutant	soxS mutant	NC_016856.1;NC_016855.1	soxS	soxS mutant	WT	soxS mutant	N-minimal										Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	Human			1	1	soxS		
SRX5961258	6/3/19 17:01	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9189115	SRP200274	PRJNA544547	544547	SRS4870489	SAMN11842818	SRA889976	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7996764				11842818	ATCC 14028	wild type	NC_016856.1;NC_016855.1	phxy0908_CIP	0.5_MIC_ciprofloxacin	WT	WT											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	0.5_MIC_ciprofloxacin		
SRX5961259	6/3/19 17:00	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9189114	SRP200274	PRJNA544547	544547	SRS4870488	SAMN11842817	SRA889976	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7996765				11842817	ATCC 14028	wild type	NC_016856.1;NC_016855.1	phxy0908_CIP	WT	WT	WT											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	WT		
SRX5961260	6/3/19 17:01	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9189113	SRP200274	PRJNA544547	544547	SRS4870490	SAMN11842820	SRA889976	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7996766				11842820	ATCC 14028	pHXY0908	NC_016856.1;NC_016855.1	phxy0908_CIP	PHXY0908_0.5MIC_ciprofloxacin	WT	pHXY0908											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	PHXY0908_0.5MIC_ciprofloxacin		
SRX5961261	6/3/19 17:00	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9189112	SRP200274	PRJNA544547	544547	SRS4870491	SAMN11842819	SRA889976	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7996767				11842819	ATCC 14028	pHXY0908	NC_016856.1;NC_016855.1	phxy0908_CIP	pHXY0908	WT	pHXY0908											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	pHXY0908		
SRX5892047	5/24/19 20:11	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9118022	SRP199415	PRJNA544622	544622	SRS4813749	SAMN11845592	SRA890017	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7915445			31334135	11845592	ATCC 14028	wild type	NC_016856.1;NC_016855.1	ciprofloxacin	WT	WT	WT	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	WT		
SRX5892048	5/24/19 20:11	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9118021	SRP199415	PRJNA544622	544622	SRS4813750	SAMN11845593	SRA890017	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7915446			31334135	11845593	ATCC 14028	wild type	NC_016856.1;NC_016855.1	ciprofloxacin	0.5_MIC_ciprofloxacin	WT	WT	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	0.5_MIC_ciprofloxacin		
SRX5892049	5/24/19 20:11	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9118020	SRP199415	PRJNA544622	544622	SRS4813751	SAMN11845594	SRA890017	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7915447			31334135	11845594	ATCC 14028	pHXY0908	NC_016856.1;NC_016855.1	ciprofloxacin	pHXY0908	WT	pHXY0908	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	pHXY0908		
SRX5892050	5/24/19 20:11	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR9118019	SRP199415	PRJNA544622	544622	SRS4813752	SAMN11845595	SRA890017	RNA-Seq	cDNA	TRANSCRIPTOMIC		SOUTH CHINA AGRICULTURAL UNIVERSITY	0	0	7915448			31334135	11845595	ATCC 14028	pHXY0908	NC_016856.1;NC_016855.1	ciprofloxacin	PHXY0908_0.5MIC_ciprofloxacin	WT	pHXY0908	LB			Aerobic		37C					Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	PHXY0908_0.5MIC_ciprofloxacin		
SRX5913658	5/29/19 2:10	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR9140499	SRP199696	PRJNA545189	545189	SRS4831933	SAMN11877836	SRA891380	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	7941699				11877836	ATCC 14028	wild type	NC_016856.1;NC_016855.1	STM14_0285_mutant	WT	WT	WT											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	WT		
SRX5913659	5/29/19 2:10	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR9140498	SRP199696	PRJNA545189	545189	SRS4831934	SAMN11877837	SRA891380	RNA-Seq	RANDOM	TRANSCRIPTOMIC		NANKAI UNIVERSITY	0	0	7941700				11877837	ATCC 14028 STM14_0285 mutant	STM14_0285_mutant	NC_016856.1;NC_016855.1	STM14_0285_mutant	STM14_0285_mutant	WT	STM14_0285_mutant											Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028				1	1	STM14_0285_mutant		
SRX6058974	2020-04-01 22:56:23	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9289329	SRP201257	PRJNA548577	548577	SRS4960215	SAMN12043952	SRA898433	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8102500	GSE132633	GSM3884781		12043952	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX6058975	2020-04-01 22:56:23	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9289330	SRP201257	PRJNA548577	548577	SRS4960216	SAMN12043951	SRA898433	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8102501	GSE132633	GSM3884782		12043951	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX6058976	2020-04-01 22:56:23	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9289331	SRP201257	PRJNA548577	548577	SRS4960217	SAMN12043950	SRA898433	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8102502	GSE132633	GSM3884783		12043950	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX6058978	2020-04-01 22:56:25	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9289333	SRP201258	PRJNA548578	548578	SRS4960219	SAMN12043949	SRA898435	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8102504	GSE132634	GSM3884784		12043949	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX6058979	2020-04-01 22:56:25	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9289334	SRP201258	PRJNA548578	548578	SRS4960220	SAMN12043948	SRA898435	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8102505	GSE132634	GSM3884785		12043948	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX6058980	2020-04-01 22:56:25	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	28901	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9289335	SRP201258	PRJNA548578	548578	SRS4960221	SAMN12043947	SRA898435	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8102506	GSE132634	GSM3884786		12043947	14028s		NC_016856.1;NC_016855.1															Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S								
SRX7476244	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802369	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771434				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Low_24h	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	growth		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	Low_24h_1		
SRX7476245	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802368	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771435				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Low_24h	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	growth		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	Low_24h_2		
SRX7476246	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802367	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771436				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	High_4d	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	stationary		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	High_4d_1		
SRX7476247	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802366	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771437				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	High_4d	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	stationary		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	High_4d_2		
SRX7476248	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802365	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771438				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Low_3d	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	stationary		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	Low_3d_1		
SRX7476249	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802364	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771439				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Low_3d	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	stationary		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	Low_3d_2		
SRX7476250	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802363	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771440				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Glucose_6h	Glucose_6h	WT	AB	Glucose	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	growth		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	Glucose_6h_1		
SRX7476251	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802362	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771441				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Glucose_6h	Glucose_6h	WT	AB	Glucose	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	growth		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	Glucose_6h_2		
SRX7476252	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802361	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771442				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Glucose_24h	Glucose_6h	WT	AB	Glucose	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	stationary		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	Glucose_24h_1		
SRX7476253	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802360	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771443				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	Glucose_24h	Glucose_6h	WT	AB	Glucose	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	stationary		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	Glucose_24h_2		
SRX7476254	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802359	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771444				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	High_4h	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	growth		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	High_4h_1		
SRX7476255	12/30/19 5:05	588858	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	588858	Salmonella enterica	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10802358	SRP239035	PRJNA554270	554270	SRS5919903	SAMN02604137	SRA1017641	RNA-Seq	RANDOM	TRANSCRIPTOMIC		KAZAN INSTITUTE OF BIOCHEMISTRY AND BIOPHYSICS RAS	0	0	9771445				2604137	14028S	wild type	NC_016856.1;NC_016855.1	starvation	High_4h	Glucose_6h	WT	AB	None	NH4Cl	Anaerobic	mineral carbon  and  phosphorus  deficient  AB  medium  containing  1.0 g/L  NH4Cl;  0.62  g/L MgSO4 ×  7H2O;  0.15  g/L  KCl;  0.013  g/L  CaCl2 ×  2H2O;  0.005  g/L  FeSO4 ×  7H2O,  pH – 5.5	28C	5.5	growth		https://www.sciencedirect.com/science/article/pii/S2352340920309021#tbl0002	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		2	1	High_4h_2		
SRX6861379	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10132999	SRP222064	PRJNA565972	565972	SRS5399095	SAMN12774601	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030004	GSE137586	GSM4082085	32723920	12774601	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH_H2O2	WT_LB	WT	HH minimal medium			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH_H2O2		
SRX6861389	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133009	SRP222064	PRJNA565972	565972	SRS5399105	SAMN12774590	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030014	GSE137586	GSM4082095	32723920	12774590	14028s pmrA	pmrA	NC_016856.1;NC_016855.1	FEDS	pmrA_HH800	WT_LB	pmrA	HH800			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		pmrA		1	1	pmrA_HH800		
SRX6861383	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133003	SRP222064	PRJNA565972	565972	SRS5399099	SAMN12774597	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030008	GSE137586	GSM4082089	32723920	12774597	14028s fis	fis	NC_016856.1;NC_016855.1	FEDS	fis_HH	WT_LB	fis	HH minimal medium			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		fis		1	1	fis_HH		
SRX6861386	2020-07-04 13:23:12	90371	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	28901	1236	90371	Salmonella enterica	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR10133006	SRP222064	PRJNA565972	565972	SRS5399102	SAMN12774594	SRA963463	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9030011	GSE137586	GSM4082092	32723920	12774594	14028s	wild type	NC_016856.1;NC_016855.1	FEDS	WT_HH800_NaCl	WT_LB	WT	HH800			Aerobic		37C	7.7		0.8		Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S		WT		1	1	WT_HH800_NaCl		
